category,fund_code,name,as_of_date,nav,currency,region,target,return_1y,momentum_6m,sharpe,source_sheet
taiwan,,路博邁顛覆式創新股票基金T累積型(人民幣),2026-08-10,12.16,人民幣,台灣,跨國投資股票型全球市場,11.38,19.74,0.15,國內淨值+國內報酬率
taiwan,,路博邁顛覆式創新股票基金N累積型(人民幣),2026-08-10,12.16,人民幣,台灣,跨國投資股票型全球市場,11.38,19.74,0.15,國內淨值+國內報酬率
taiwan,,富達全球多重資產收益組合基金-A類型月配型(人民幣避險)(本基金得投資於非投資等級之高風險債券基金且配息來源可能為本金),2026-08-10,9.8069,人民幣,台灣,全球組合型平衡型,11.37,0.48,0.38,國內淨值+國內報酬率
taiwan,,國泰豐益債券組合基金-R不配息(台幣)(基金之配息來源可能為本金),2026-08-11,15.5434,台幣,台灣,全球組合型債券型,11.35,2.92,2.0,國內淨值+國內報酬率
taiwan,,摩根環球股票收益基金-月配型(人民幣)(本基金之配息來源可能為本金),2026-08-11,13.67,人民幣,台灣,跨國投資股票型全球市場,11.33,-0.35,0.38,國內淨值+國內報酬率
taiwan,,群益全民安穩樂退組合基金B月配型(台幣)(本基金配息來源可能為本金),2026-08-10,11.098799999999999,台幣,台灣,全球組合型債券型,11.24,2.12,0.83,國內淨值+國內報酬率
taiwan,,群益全民安穩樂退組合基金NB月配型(台幣)(本基金配息來源可能為本金),2026-08-10,11.097999999999999,台幣,台灣,全球組合型債券型,11.24,2.12,0.83,國內淨值+國內報酬率
taiwan,,群益全民安穩樂退組合基金A累積型(台幣)(本基金配息來源可能為本金),2026-08-10,12.6109,台幣,台灣,全球組合型債券型,11.24,2.12,0.83,國內淨值+國內報酬率
taiwan,,東方匯理CIO精選均衡基金-N2累積型(人民幣避險)(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金),2026-08-10,12.52,人民幣,台灣,全球組合型平衡型,11.3,2.67,0.51,國內淨值+國內報酬率
taiwan,,永豐滬深300紅利指數基金(台幣),2026-08-07,25.74,台幣,台灣,跨國投資指數型,11.29,4.39,0.21,國內淨值+國內報酬率
taiwan,,貝萊德全方位資產收益組合基金-月配類型(美元)(基金有相當比重投資於非投資等級之高風險債券基金且配息來源可能為本金),2026-08-10,11.1,美元,台灣,全球組合型平衡型,11.29,4.4,0.83,國內淨值+國內報酬率
taiwan,,第一金四至六年機動到期全球富裕國家投資級債券基金A不配息(台幣)(本基金有一定比重得投資於非投資等級之高風險債券且配息來源可能為本金),2026-08-10,11.2745,台幣,台灣,債券型海外債券投資等級,11.24,3.44,2.04,國內淨值+國內報酬率
taiwan,,國泰豐益債券組合基金-B配息(台幣)(基金之配息來源可能為本金),2026-08-11,14.1023,台幣,台灣,全球組合型債券型,11.24,2.87,0.99,國內淨值+國內報酬率
taiwan,,國泰豐益債券組合基金-A不配息(台幣)(基金之配息來源可能為本金),2026-08-11,15.420499999999999,台幣,台灣,全球組合型債券型,11.24,2.87,0.99,國內淨值+國內報酬率
taiwan,,第一金全球不動產證券化基金A不配息(本基金之配息來源可能為本金或收益平準金),2026-08-10,12.514199999999999,台幣,台灣,不動產證券化型,11.24,0.39,0.43,國內淨值+國內報酬率
taiwan,,貝萊德全方位資產收益組合基金-累積類型(美元)(基金有相當比重投資於非投資等級之高風險債券基金且配息來源可能為本金),2026-08-10,16.25,美元,台灣,全球組合型平衡型,11.23,4.45,0.84,國內淨值+國內報酬率
taiwan,,元大標普日圓ER單日反向1倍指數期貨基金(本子基金為策略交易型產品，不適合長期持有，僅符合臺灣證券交易所訂適格條件之投資人始得交易),2026-08-11,33.5,台幣,台灣,期貨型,11.19,5.62,0.36,國內淨值+國內報酬率
taiwan,,柏瑞環球多元資產基金A不配息(南非幣),2026-08-10,20.7588,南非幣,台灣,全球組合型平衡型,11.17,2.56,0.43,國內淨值+國內報酬率
taiwan,,柏瑞環球多元資產基金N月配息(南非幣)(本基金配息來源可能為本金),2026-08-10,10.446,南非幣,台灣,全球組合型平衡型,11.15,2.55,0.43,國內淨值+國內報酬率
taiwan,,柏瑞環球多元資產基金B月配息(南非幣)(本基金配息來源可能為本金),2026-08-10,8.7563,南非幣,台灣,全球組合型平衡型,11.15,2.54,0.43,國內淨值+國內報酬率
taiwan,,元大美國政府1至3年期債券ETF基金,2026-08-11,32.552099999999996,台幣,台灣,債券型海外債券ETF,11.15,3.58,0.82,國內淨值+國內報酬率
taiwan,,台新北美收益資產證券化基金-I不配息(美元)(本基金配息來源可能為本金),2026-08-10,0.9725,美元,台灣,不動產證券化型,11.08,4.3,0.42,國內淨值+國內報酬率
taiwan,,富達永續減碳商機多重資產收益基金-A類型累積型(人民幣避險)(本基金有相當比重投資於非投資等級之高風險債券),2026-08-10,14.3592,人民幣,台灣,多重資產型,11.07,-2.1,0.28,國內淨值+國內報酬率
taiwan,,群益15年期以上新興市場主權債ETF基金(本基金之配息來源可能為收益平準金),2026-08-10,32.3564,台幣,台灣,債券型海外債券ETF,10.57,0.35,0.42,國內淨值+國內報酬率
taiwan,,大華銀全球短年期投資等級債券基金A累積(台幣)(本基金有一定比重投資於非投資等級之高風險債券且配息來源可能為本金),2026-08-10,12.3128,台幣,台灣,債券型海外債券投資等級,11.02,2.76,0.9,國內淨值+國內報酬率
taiwan,,復華高益策略組合基金(本基金有相當比重投資於持有非投資等級高風險債券之基金),2026-08-10,15.61,台幣,台灣,全球組合型平衡型,11.02,1.53,0.75,國內淨值+國內報酬率
taiwan,,富達永續減碳商機多重資產收益基金-N類型累積型(人民幣避險)(本基金有相當比重投資於非投資等級之高風險債券),2026-08-10,14.3016,人民幣,台灣,多重資產型,11.01,-2.11,0.28,國內淨值+國內報酬率
taiwan,,富達永續減碳商機多重資產收益基金-A類型月配型(人民幣避險)(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金或收益平準金),2026-08-10,11.901200000000001,人民幣,台灣,多重資產型,11.01,-2.1,0.28,國內淨值+國內報酬率
taiwan,,大華銀全球短年期投資等級債券基金NA累積(台幣)(本基金有一定比重投資於非投資等級之高風險債券且配息來源可能為本金),2026-08-10,12.3122,台幣,台灣,債券型海外債券投資等級,10.99,2.75,0.9,國內淨值+國內報酬率
taiwan,,群益中國金采平衡基金B月配型(台幣)(本基金有相當比例投資於非投資等級之高風險債券且配息來源可能為本金),2026-08-10,7.971399999999999,台幣,台灣,股票債券平衡型跨國投資型,10.99,0.63,0.51,國內淨值+國內報酬率
taiwan,,大華銀全球短年期投資等級債券基金B月配(台幣)(本基金有一定比重投資於非投資等級之高風險債券且配息來源可能為本金),2026-08-10,10.9784,台幣,台灣,債券型海外債券投資等級,10.98,2.75,0.9,國內淨值+國內報酬率
taiwan,,大華銀全球短年期投資等級債券基金NB月配(台幣)(本基金有一定比重投資於非投資等級之高風險債券且配息來源可能為本金),2026-08-10,10.9795,台幣,台灣,債券型海外債券投資等級,10.98,2.75,0.9,國內淨值+國內報酬率
taiwan,,群益中國金采平衡基金A累積型(台幣)(本基金有相當比例投資於非投資等級之高風險債券且配息來源可能為本金),2026-08-10,11.9085,台幣,台灣,股票債券平衡型跨國投資型,10.98,0.63,0.51,國內淨值+國內報酬率
taiwan,,凱基未來樂活多重資產基金NB配息(人民幣)(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金),2026-08-10,13.767999999999999,人民幣,台灣,多重資產型,10.97,4.94,0.26,國內淨值+國內報酬率
taiwan,,凱基未來樂活多重資產基金B配息(人民幣)(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金),2026-08-10,13.7685,人民幣,台灣,多重資產型,10.97,4.94,0.26,國內淨值+國內報酬率
taiwan,,柏瑞環球多元資產基金B月配息(美元)(本基金配息來源可能為本金),2026-08-10,9.9236,美元,台灣,全球組合型平衡型,10.97,0.83,0.37,國內淨值+國內報酬率
taiwan,,柏瑞環球多元資產基金A不配息(美元),2026-08-10,15.883,美元,台灣,全球組合型平衡型,10.97,0.83,0.37,國內淨值+國內報酬率
taiwan,,柏瑞環球多元資產基金N月配息(美元)(本基金配息來源可能為本金),2026-08-10,9.8468,美元,台灣,全球組合型平衡型,10.97,0.83,0.37,國內淨值+國內報酬率
taiwan,,合庫新興多重收益基金-B配息(美元)(本基金之子基金得投資於非投資等級之高風險債券且配息來源可能為本金),2026-08-10,6.9901,美元,台灣,全球組合型債券型,10.97,-1.51,0.5,國內淨值+國內報酬率
taiwan,,凱基未來樂活多重資產基金A不配息(人民幣)(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金),2026-08-10,16.6818,人民幣,台灣,多重資產型,10.96,4.93,0.26,國內淨值+國內報酬率
taiwan,,富邦美國政府債券1-3年期基金,2026-08-10,43.2881,台幣,台灣,債券型海外債券ETF,10.95,2.65,0.81,國內淨值+國內報酬率
taiwan,,第一金全球AI精準醫療基金N類型(美元),2026-08-10,13.0359,美元,台灣,跨國投資股票型全球市場,10.93,2.02,0.23,國內淨值+國內報酬率
taiwan,,第一金全球AI精準醫療基金(美元),2026-08-10,13.0368,美元,台灣,跨國投資股票型全球市場,10.93,2.02,0.23,國內淨值+國內報酬率
taiwan,,國泰新興市場5年期(以上)美元息收投資等級債券基金(基金之配息來源可能為收益平準金且並無保證收益及配息),2026-08-11,33.7229,台幣,台灣,債券型海外債券ETF,10.88,0.98,0.59,國內淨值+國內報酬率
taiwan,,柏瑞新興邊境非投資等級債券基金A不配息(人民幣),2026-08-10,12.1963,人民幣,台灣,債券型非投資等級債券型,10.88,1.43,0.68,國內淨值+國內報酬率
taiwan,,柏瑞新興邊境非投資等級債券基金B月配息(人民幣)(本基金之配息來源可能為本金),2026-08-10,5.6754,人民幣,台灣,債券型非投資等級債券型,10.86,1.43,0.68,國內淨值+國內報酬率
taiwan,,柏瑞新興邊境非投資等級債券基金N月配息(人民幣)(本基金之配息來源可能為本金),2026-08-10,5.6759,人民幣,台灣,債券型非投資等級債券型,10.86,1.43,0.68,國內淨值+國內報酬率
taiwan,,永豐1至3年期美國公債ETF基金(本基金之配息來源可能為收益平準金且並無保證收益及配息),2026-08-10,39.3064,台幣,台灣,債券型海外債券ETF,10.83,2.58,0.8,國內淨值+國內報酬率
taiwan,,景順2031年樂活資產豐益組合基金-累積型(人民幣)(本基金有一定比重得投資於非投資等級之高風險債券基金),2026-08-10,11.69,人民幣,台灣,全球組合型平衡型,10.78,3.79,0.44,國內淨值+國內報酬率
taiwan,,兆豐新加坡交易所房地產收益基金NB後收季配型(台幣)(本基金之配息來源可能為本金),2026-08-07,9.39,台幣,台灣,不動產證券化型,10.77,-2.08,0.34,國內淨值+國內報酬率
taiwan,,兆豐新加坡交易所房地產收益基金B季配型(台幣)(本基金之配息來源可能為本金),2026-08-07,9.3901,台幣,台灣,不動產證券化型,10.77,-2.08,0.34,國內淨值+國內報酬率
taiwan,,兆豐新加坡交易所房地產收益基金A累積型(台幣),2026-08-07,11.607800000000001,台幣,台灣,不動產證券化型,10.77,-2.08,0.34,國內淨值+國內報酬率
taiwan,,兆豐新加坡交易所房地產收益基金NA後收累積型(美元),2026-08-07,11.6074,美元,台灣,不動產證券化型,10.77,-2.09,0.33,國內淨值+國內報酬率
taiwan,,兆豐新加坡交易所房地產收益基金NA後收累積型(台幣),2026-08-07,11.6074,台幣,台灣,不動產證券化型,10.77,-2.09,0.33,國內淨值+國內報酬率
taiwan,,兆豐新加坡交易所房地產收益基金NA後收累積型(新加坡幣),2026-08-07,11.6074,新加坡幣,台灣,不動產證券化型,10.77,-2.09,0.33,國內淨值+國內報酬率
taiwan,,景順2031年樂活資產豐益組合基金-月配型(人民幣)(本基金有一定比重得投資於非投資等級之高風險債券基金且基金之配息來源可能為本金),2026-08-10,10.61,人民幣,台灣,全球組合型平衡型,10.75,3.71,0.44,國內淨值+國內報酬率
taiwan,,台新美國策略時機非投資等級債券基金-NB配息(台幣)(本基金之配息來源可能為本金),2026-08-10,9.919,台幣,台灣,債券型非投資等級債券型,10.73,3.01,0.74,國內淨值+國內報酬率
taiwan,,台新美國策略時機非投資等級債券基金-B配息(台幣)(本基金之配息來源可能為本金),2026-08-10,9.918899999999999,台幣,台灣,債券型非投資等級債券型,10.73,3.01,0.74,國內淨值+國內報酬率
taiwan,,柏瑞亞太非投資等級債券基金N月配息(台幣)(本基金之配息來源可能為本金),2026-08-10,4.8857,台幣,台灣,債券型非投資等級債券型,10.73,2.39,0.77,國內淨值+國內報酬率
taiwan,,柏瑞亞太非投資等級債券基金N9不配息(台幣),2026-08-10,11.4766,台幣,台灣,債券型非投資等級債券型,10.73,2.39,0.77,國內淨值+國內報酬率
taiwan,,柏瑞亞太非投資等級債券基金A不配息(台幣),2026-08-10,11.765699999999999,台幣,台灣,債券型非投資等級債券型,10.72,2.39,0.77,國內淨值+國內報酬率
taiwan,,柏瑞亞太非投資等級債券基金B月配息(台幣)(本基金之配息來源可能為本金),2026-08-10,4.8853,台幣,台灣,債券型非投資等級債券型,10.72,2.39,0.77,國內淨值+國內報酬率
taiwan,,野村亞太複合非投資等級債券基金-月配N類型(人民幣)(本基金配息來源可能為本金),2026-08-07,6.1183,人民幣,台灣,債券型非投資等級債券型,10.72,2.23,0.53,國內淨值+國內報酬率
taiwan,,富達永續減碳商機多重資產收益基金-N類型月配型(人民幣避險)(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金或收益平準金),2026-08-10,11.8525,人民幣,台灣,多重資產型,10.71,-2.15,0.27,國內淨值+國內報酬率
